anv_verb;diaz_verb;rummad;galleg;saozneg
dic'hodellañ;dic'hodell;d1;sortir de sa poche;#saozneg
dic'hoprañ;dic'hopr;d1;#galleg;#saozneg
dic'horziaouañ;dic'horziaou;d1;#galleg;#saozneg
dic'houbañ;dic'houb;d1;décoincer, jaillir;#saozneg
dic'houezañ;dic'houez;d1;#galleg;#saozneg
dic'houhinañ;dic'houhin;d1;sortir (une arme) de son fourreau, dégainer;#saozneg
dic'houlazhañ;dic'houlazh;d1;délatter;#saozneg
dic'hourdañ;dic'hourd;d1;dégourdir (son corps, ses membres). v. tr. d. donner (un coup);#saozneg
dic'hourizañ;dic'houriz;d1;ôter la ceinture de;#saozneg
dic'houtiñ;dic'hout;d1;dégoûter;#saozneg
dic'houzougañ;dic'houzoug;d1;egorger, décapiter;#saozneg
dic'houzougennañ;dic'houzougenn;d1;#galleg;#saozneg
dic'hozañ;dic'hoz;d1;étauper, débarrasser (un terrain des taupes);#saozneg
dic'hronnañ;dic'hronn;d1;débarrasser (un bébé) de ses langes;#saozneg
dic'hrozañ;dic'hroz;d1;dégrossir;#saozneg
dic'hwechañ;dic'hwech;d1;#galleg;#saozneg
dic'hwenañ;dic'hwen;d1;épucer, sortir du lit. (?) Quitter la position sur le dos, quitter les puces (?);#saozneg
dic'hwezañ;dic'hwez;d1;(se) dégonfler;#saozneg
dichadennañ;dichadenn;d1;désenchaîner;#saozneg
dichafrantañ;dichafrant;d1;déchirer avec effort;#saozneg
dichagelliñ;dichagell;d1;démantibuler;#saozneg
dichakodañ;dichakod;d1;#galleg;#saozneg
dichalañ;dichal;d1;(se) retirer (refluer, déchaler),;#saozneg
dichalmiñ;dichalm;d1;désensorceler;#saozneg
dichankriñ;dichankr;d1;#galleg;#saozneg
dichaosiñ;dichaos;d1;arracher, déraciner (une plante);#saozneg
dichapañ;dichap;d1;(faire s') échapper;#saozneg
dichañsañ;dichañs;d1;advenir;#saozneg
dichedañ;diched;d1;décaniller (du gîte), faire (sortir un animal) de son repaire, dégîter, forlancer;#saozneg
dichekal;dichek;d1;défier;#saozneg
dichekañ;dichek;d1;défier, braver;#saozneg
dichifañ;dichif;d1;cesser de chagriner;#saozneg
dichoual;dichou;d1;expulser (d'un cri), chasser (les poules) en criant;#saozneg
didachañ;didach;d1;déclouer, détacher, ôter les clous (de qqc. de cloué);#saozneg
didaeriñ;didaer;d1;(s') apaiser;#saozneg
didakenniñ;didakenn;d1;dégoutter (eau);#saozneg
didalañ;didal;d1;(se) défoncer, perdre son fond;#saozneg
didalmañ;didalm;d1;éclater (de rire, etc.);#saozneg
didalvezañ;didalvez;d1;fainéanter;#saozneg
didalvoudiñ;didalvoud;d1;rendre inutile (un travail, etc.);#saozneg
didamall;didamall;d1;excuser, acquitter, innocenter, disculper, innocenter, justifier, dédouaner;#saozneg
didammañ;didamm;d1;emporter (à l'emporte-pièce), séparer (en enlevant un morceau);#saozneg
didanañ;didan;d1;(s') éteindre (se refroidir), parf. ignifuger, (fig.) désarmer (qun...);#saozneg
didanijennañ;didanijenn;d1;#galleg;#saozneg
didapisañ;didapis;d1;détendre une tapisserie;#saozneg
didemzañ;didemz;d1;épuiser (le sol);#saozneg
dideodañ;dideod;d1;tirer la langue, ôter la langue;#saozneg
didermenañ;didermen;d1;déterminer;#saozneg
dideñviñ;dideñv;d1;venir, germer (en plt d'une idée);#saozneg
didogañ;didog;d1;décoiffer, étêter, ôter la peau (d'un abcès);#saozneg
didorañ;didor;d1;éventrer;#saozneg
didorgammiñ;didorgamm;d1;détordre (le cou...);#saozneg
didortilhañ;didortilh;d1;détortiller, désentortiller, développer;#saozneg
didortisañ;didortis;d1;#galleg;#saozneg
didouellañ;didouell;d1;désabuser, démystifier, (se) détromper;#saozneg
didoullañ;didoull;d1;rapetasser, percer ailleurs, extraire d'un trou, déloger, redoubler (filet), boucher (un trou), repriser, rapiecer;#saozneg
didrabasiñ;didrabas;d1;#galleg;#saozneg
didrempañ;didremp;d1;épuiser (la terre...);#saozneg
didreuziñ;didreuz;d1;échantéiser;#saozneg
didrevadenniñ;didrevadenn;d1;décoloniser;#saozneg
didroadañ;didroad;d1;(se) démancher, faire perdre pied, perdre son manche, épater, dépiéter, renverser, ôter le manche;#saozneg
didroc'hañ;didroc'h;d1;exciser, reséquer, découper, couper en morceaux, dissequer, taillader, entrecouper (son discours);#saozneg
didromplañ;didrompl;d1;détromper, déciller, désabuser;#saozneg
didronañ;didron;d1;détrousser, déplier, détrôner;#saozneg
didrouskennañ;didrouskenn;d1;(s')écroûter, (se) désincruster;#saozneg
didrouzañ;didrouz;d1;faire silence (devenir silencieux, par ext. insonoriser), foutre la paix, cesser de faire du bruit;#saozneg
didrubuilhañ;didrubuilh;d1;(se) tranquilliser;#saozneg
diduañ;didu;d1;(se) divertir, ravir d'aise, (se) réjouir;#saozneg
didudañ;didud;d1;(se) désertifier, dépeupler;#saozneg
diduellañ;diduell;d1;amuser, divertir, distraire, récréer;#saozneg
diehanañ;diehan;d1;ne pas cesser;#saozneg
dielc'hat;dielc'h;d1;être essoufflé, haleter;#saozneg
dielfennañ;dielfenn;d1;analyser;#saozneg
diellaouiñ;diellaou;d1;archiver;#saozneg
diemprañ;diempr;d1;(se) disloquer, (se) déstructurer, luxer, démettre un membre, (se) déboiter, disloquer quelques os;#saozneg
dienaouiñ;dienaou;d1;éteindre;#saozneg
diengouestlañ;diengouestl;d1;dégager, retirer (qqc. d'engagé);#saozneg
dienkañ;dienk;d1;décintrer (vêt.), désenclaver, déserrer;#saozneg
dienklaouiñ;dienklaou;d1;désenclouer;#saozneg
diennañ;dienn;d1;écrémer, cuisiner (qun);#saozneg
dientachañ;dientach;d1;nettoyer, ôter les taches;#saozneg
dieonennañ;dieonenn;d1;écumer;#saozneg
dieraeziñ;dieraez;d1;#galleg;#saozneg
diereañ;diere;d1;#galleg;#saozneg
dieren;dieren;d1;délier (qqn, qqc.);#saozneg
difachañ;difach;d1;(se) défâcher, (se) réconcilier;#saozneg
difaezhañ;difaezh;d1;(se) délasser, (se) reposer;#saozneg
difaganiñ;difagan;d1;revenir d'un évanouissement, enlever le meilleur (d'une marchandise);#saozneg
difallañ;difall;d1;(se) remettre (d'un mal...), parf. épurer (le mauvais...), remettre en état, réparer, raccommoder, retaper, restaurer;#saozneg
difamañ;difam;d1;souiller (dont moralt, & déshonorer), salir (la réputation);#saozneg
difankañ;difank;d1;débourber, essanger, déféquer;#saozneg
difaotañ;difaot;d1;corriger, rectifier;#saozneg
difaragoellañ;difaragoell;d1;dégringoler;#saozneg
difarantiñ;difarant;d1;différencier;#saozneg
difarleañ;difarle;d1;(marine) déferler (les voiles);#saozneg
difasañ;difas;d1;effacer;#saozneg
difastañ;difast;d1;évider (poisson), & cesser de (se) dégoûter (L), enlever le dégoût,  étriper, déboyauter, éviscérer, effondrer, vider, vider (éviscérer);#saozneg
difatañ;difat;d1;revenir à soi (GW), revenir d'un évanouissement;#saozneg
difatikañ;difatik;d1;reprendre conscience;#saozneg
difelc'hañ;difelc'h;d1;(se) dérater;#saozneg
difelpañ;difelp;d1;dépecer, mettre en pièces;#saozneg
difelpennañ;difelpenn;d1;découper par tranches;#saozneg
diferañ;difer;d1;(se) distinguer, spécifier (dans contrat), différer, stipuler, disposer;#saozneg
diferañsiñ;diferañs;d1;différencier;#saozneg
diferlañ;diferl;d1;déferler;#saozneg
diferlinkiñ;diferlink;d1;(marine) déferler (les voiles);#saozneg
difeskinañ;difeskin;d1;punir, corriger, de façon à ôter l'envie de recommencer;#saozneg
difinañ;difin;d1;tirer à sa fin;#saozneg
difindaoniñ;difindaon;d1;démancher, détruire, mettre en pièces;#saozneg
diflac'hañ;diflac'h;d1;desserrer les mains (de dessus qqc.);#saozneg
diflach;diflach;d1;(se) déplacer;#saozneg
diflakañ;diflak;d1;haleter;#saozneg
diflipañ;diflip;d1;(s') échapper (des mains de qqn), déraper, échapper, glisser;#saozneg
diflistrañ;diflistr;d1;(s') échapper (liquide), jaillir;#saozneg
difloupañ;difloup;d1;(s') échapper en glissant;#saozneg
diflourañ;diflour;d1;déflorer;#saozneg
diflukañ;difluk;d1;éclore, surgir, (s') épanouir;#saozneg
difoarañ;difoar;d1;solder (vendre à la foire), quitter la foire, déstocker;#saozneg
difoc'hañ;difoc'h;d1;défaire (sens fig), tirer, arracher, allonger;#saozneg
difoeltrañ;difoeltr;d1;(se) démanteler (démancher, loc. dilapider...), détruire, mettre en pièces;#saozneg
difontañ;difont;d1;(agriculture) défoncer (un terrain, défricher), saper les fondements, civiliser, saper, perdre (son fond, son plancher);#saozneg
diforanañ;diforan;d1;interdire au public, rendre privé;#saozneg
diforc'hiñ;diforc'h;d1;(se) séparer, choisir, distinguer, mettre qqc. de côté, différencier, (se) distinguer, divorcer, avorter, trier, faire la distinction;#saozneg
diforjañ;diforj;d1;déformer, défigurer;#saozneg
difouilhañ;difouilh;d1;écarter (aux cartes);#saozneg
difoulañ;difoul;d1;diminuer (en plt d'une foule);#saozneg
difoultrañ;difoultr;d1;#galleg;#saozneg
difoupañ;difoup;d1;débusquer, dénicher (fig.), surgir, jaillir, (se) défaire, (se) dégager, défaire (des nids), découvrir, dénicher, ébouriffer (les cheuveux, les poils);#saozneg
difourchañ;difourch;d1;déboucher, surgir;#saozneg
difourkañ;difourk;d1;faire le grand écart, déboucher, débucher, sortir d'un lieu qu'on occupe, chasser;#saozneg
difoñsiñ;difoñs;d1;défoncer, ôter le fond (d'une barrique, etc.);#saozneg
difraeañ;difrae;d1;se hâter, délivrer, débarrasser, faire (qqc.), rapidement, expédier, entretenir, défrayer qqn;#saozneg
difraezhañ;difraezh;d1;imiter;#saozneg
difraktiñ;difrakt;d1;diffracter;#saozneg
diframmañ;diframm;d1;arracher, extirper, désencadrer, retirer avec violence;#saozneg
difraostañ;difraost;d1;défricher;#saozneg
difrapañ;difrap;d1;virailler (à soi, en sens invers), (se) détendre (en plt d'un ressort);#saozneg
difredañ;difred;d1;licencier, débaucher;#saozneg
difregañ;difreg;d1;démolir, déchirer, calomnier;#saozneg
difretañ;difret;d1;(se) débattre, détirer (linge...), (se) démancher, (loc.) défricher, vider (poissons), balancer (les bras);#saozneg
difreuzañ;difreuz;d1;démolir, déchirer, dépecer, défaire (un paquet), arracher (un marché), désunir, abîmer, esquinter, nuire;#saozneg
difrinkal;difrink;d1;frétiller, remuer pour se dégager, regimber;#saozneg
difritañ;difrit;d1;vider (poisson), nettoyer (poisson);#saozneg
difrokañ;difrok;d1;défroquer, quitter le froc (religion);#saozneg
difromañ;difrom;d1;se remettre de ses émotions, de sa peur;#saozneg
difronkañ;difronk;d1;jaillir (en plt d'un liquide, ex.: sang, larmes), sangloter;#saozneg
difroudennañ;difroudenn;d1;passer sa fredaine (à ...), faire passer un caprice à;#saozneg
difroñsañ;difroñs;d1;déplisser;#saozneg
difruañ;difru;d1;(se) vaporiser;#saozneg
difuilhañ;difuilh;d1;débrouiller, démêler (des choses embrouillées), solutionner (un problème, etc.);#saozneg
difukañ;difuk;d1;jaillir;#saozneg
difurchañ;difurch;d1;déboucher (q. part), surgir, donner (en plt d'une voie), débusquer, trouver, dénicher;#saozneg
difustañ;difust;d1;démancher (un outil), ôter le manche (de quelque instrument, outil);#saozneg
digabelliñ;digabell;d1;décoiffer, ôter sa coiffure, se découvrir;#saozneg
digabestrañ;digabestr;d1;débrider (libéraliser), ôter le licol à (un cheval);#saozneg
digabluzañ;digabluz;d1;disculper;#saozneg
digachediñ;digached;d1;décacheter;#saozneg
digaeañ;digae;d1;appareiller (du quai), quitter le quai, déclore, décoster;#saozneg
digailharañ;digailhar;d1;laver, nettoyer, décrotter, ébouer;#saozneg
digajiñ;digaj;d1;#galleg;#saozneg
digalediñ;digaled;d1;amollir;#saozneg
digaloniñ;digalon;d1;(se) décourager, faire perdre l'envie de, perdre courage;#saozneg
digammañ;digamm;d1;défausser, (se) redresser;#saozneg
digampañ;digamp;d1;décamper;#saozneg
digaoc'hañ;digaoc'h;d1;démerder (débouser), ôter la merde de, démerder, ébréner, torcher, nettoyer, décrasser, donner de l'éducation (à un enfant);#saozneg
digaotañ;digaot;d1;décoller, évider (une toile), ôter l'apprêt (d'une toile, etc.), se décoller, se débrouiller, aimer les nouvelles modes;#saozneg
digareziñ;digarez;d1;prétexter, invoquer, excuser;#saozneg
digargañ;digarg;d1;décharger, déposer, révoquer;#saozneg
digarrnijañ;digarrnij;d1;sortir ou faire sortir d'avion;#saozneg
digas;digas;d1;ramener, trimbaler, renvoyer, mener;#saozneg
digastizañ;digastiz;d1;déchâtier, dépunir, démaigrir;#saozneg
digastrañ;digastr;d1;châtrer, émasculer, hongrer;#saozneg
digeinañ;digein;d1;rompre l'échine (à), relever l'échine, se redresser, échiner, relever l'échine (avec une perche), rompre la quille;#saozneg
digejañ;digej;d1;épeler, énumérer, déchirer, guérir par oraison, démêler;#saozneg
digemmañ;digemm;d1;distinguer, différencier;#saozneg
digemmeskañ;digemmesk;d1;(se) désagréger, trier;#saozneg
digenaozañ;digenaoz;d1;#galleg;#saozneg
digenañ;digen;d1;#galleg;#saozneg
digennaskañ;digennask;d1;(se) déconnecter;Disconnect, sign out, sign off
digenstrollañ;digenstroll;d1;désassembler;#saozneg
digenvezañ;digenvez;d1;isoler (électriquement, mais pas que);#saozneg
digenwaskañ;digenwask;d1;décompresser;#saozneg
digerc'hañ;digerc'h;d1;priver d'avoine;#saozneg
digerniaouañ;digerniaou;d1;écorner (un animal);#saozneg
digevaskañ;digevask;d1;décocher (une case);#saozneg
digevnidañ;digevnid;d1;chasser les (toiles d') araignées, ôter les toiles d'araignées;#saozneg
digevreañ;digevre;d1;(se) déconnecter, (se) dissocier;Disconnect, sign out, sign off
digigañ;digig;d1;écharner, enlever ou perdre la chair ou la viande, (se) décharner;#saozneg
digilhañ;digilh;d1;désencercler, délivrer d'un sortilège;#saozneg
diginklañ;diginkl;d1;dépouiller, simplifier;#saozneg
diglañvañ;diglañv;d1;sortir de maladie;return to health
diglañviñ;diglañv;d1;sortir de maladie;return to health
diglochedañ;digloched;d1;désagrafer;#saozneg
diglorañ;diglor;d1;écosser, parf. éclore, décortiquer, éplucher, écaler;#saozneg
diglosañ;diglos;d1;écaler (parf. éplucher, déchaumer), éclore, décortiquer, éplucher, peler, écosser;#saozneg
diglozañ;digloz;d1;déclore, ouvrir, déboucher, lâcher, éclore;#saozneg
digludañ;diglud;d1;déjucher, sortir du lit, quitter le perchoir, quitter l'endroit où l'on est, faire partir (une poule) du perchoir, dénicher (qqn de sa cachette), déranger (un oiseau);#saozneg
digoadañ;digoad;d1;(se) déboiser, dégrossir (pièce de bois), couper les branches (d'un arbres), enlever les boiseries, sortir du bois;#saozneg
digoaveniñ;digoaven;d1;écrémer, effleurer;#saozneg
digoazhañ;digoazh;d1;accroissement, addition;#saozneg
digoc'hennañ;digoc'henn;d1;dégrossir (bois, marbre), écorcer, ébaucher, sortir (qqc.) de sa gangue, desiller les yeux, polir, dégrossir (une chose brute), mal raser;#saozneg
digoefañ;digoef;d1;décoiffer, aller sans coiffe, ôter la coiffe (à qqn);#saozneg
digolierañ;digolier;d1;enlever le collier, ôter le collier (à un chien);#saozneg
digoll;digoll;d1;dédommager; réparer, corriger les conséquences (de), venger;#saozneg
digompezañ;digompez;d1;compliquer, déséquilibrer, rendre inégal;#saozneg
digonfontañ;digonfont;d1;sortir de l'abîme;#saozneg
digontammiñ;digontamm;d1;désinfecter, décontaminer, purifier, assainir, antiseptiser;#saozneg
digontenañsiñ;digontenañs;d1;#galleg;#saozneg
digordennañ;digordenn;d1;défaire (une corde*), enlever (*), décorder;#saozneg
digosañ;digos;d1;écosser, tirer* de la cosse, * de la bogue;#saozneg
digotañ;digot;d1;#galleg;#saozneg
digoublañ;digoubl;d1;désaccoupler, découpler, séparer deux éléments;#saozneg
digouegañ;digoueg;d1;#galleg;#saozneg
digouestlañ;digouestl;d1;#galleg;#saozneg
digoumanantiñ;digoumanant;d1;(se) désabonner;#saozneg
digoumoulañ;digoumoul;d1;(se) dégager (des nuages), (fig. se) dérider, s'éclaircir (en parlant du ciel), égayer;#saozneg
digourajiñ;digouraj;d1;(se) décourager, perdre courage;#saozneg
digousket;digousk;d1;(se) réveiller, empêcher de dormir, dédormir, (s') éveiller, découcher, faire prendre conscience à;#saozneg
digoustañ;digoust;d1;indemniser;#saozneg
digrabanañ;digraban;d1;desserrer les mains, lâcher prise, quitter prise d'une chose qu'on tient ferme des mains, deserrer, lâcher prise;#saozneg
digrakañ;digrak;d1;arracher (une plante);#saozneg
digrannañ;digrann;d1;défricher;#saozneg
digrapañ;digrap;d1;grimper;#saozneg
digreizañ;digreiz;d1;décentrer, excentrer, décentraliser;#saozneg
digreizennañ;digreizenn;d1;décentrer, excentrer, décentraliser;#saozneg
digreoñañ;digreoñ;d1;arracher* les cheveux, * la toison, * l'herbe, tirer les cheveux;#saozneg
digrestennañ;digrestenn;d1;ôter la croûte de, détartrer;#saozneg
digreunennañ;digreunenn;d1;faire de la chapelure, chapeler (du pain*), chaper (*), écrouter, ôter la croûte de;#saozneg
digristenañ;digristen;d1;(se) déchristianiser, délaisser la religion chrétienne;#saozneg
digrizañ;digriz;d1;défroncer, décruer, décreuser, dégrossir, battre (le blé) une première fois, adoucir, attendrir, rendre moins cruel, chauffer légèrement, dégourdir (un liquide), cuire peu, dérider (le front), polir, débrutir, apprivoiser;#saozneg
digroc'henañ;digroc'hen;d1;dépouiller, écorcher (un animal, un fruit*), peler (*);#saozneg
digrommañ;digromm;d1;(se) redresser, rectifier, (se) cambrer;#saozneg
digropañ;digrop;d1;(se) dégourdir, (s') échauffer;#saozneg
digrougañ;digroug;d1;dépendre (p. ex: ce qui est pendu), décrocher, retirer du gibet;#saozneg
digurunennañ;digurunenn;d1;découronner;#saozneg
digustumañ;digustum;d1;désaccoutumer;#saozneg
diguzhat;diguzh;d1;dépister, décrypter, découvrir, détecter;#saozneg
diguzhañ;diguzh;d1;faire sortir de sa cachette (un clandestin), sortir de sa cachette, découvrir, trouver, réléver;#saozneg
digêriadegañ;digêriadeg;d1;évacuer (une ville, des réfugiés, etc.);#saozneg
digêriadenniñ;digêriadenn;d1;(s') absenter du logis;#saozneg
dihabaskteriñ;dihabaskter;d1;(s') impatienter;#saozneg
dihadiñ;dihad;d1;égrener, donner (en plt d'une plante*), produire (*), (se) reproduire, découler, émaner;#saozneg
dihanañ;dihan;d1;arrêter, cesser;#saozneg
diharnezañ;diharnez;d1;déharnacher, ôter le harnais;#saozneg
diharpañ;diharp;d1;saper, débouter, défavoriser, déjouer, démarrer, infirmer, écarter (qqc.) de soi, donner (un coup), débouter, enlever (le soutien), chasser, renvoyer, repousser (qqn.), décamper, détaler, filer;#saozneg
diharzellañ;diharzell;d1;cesser de soutenir, cesser d'appuyer;#saozneg
dihejañ;dihej;d1;secouer (sens inverse), secouer dans tous les sens;#saozneg
dihelc'hat;dihelc'h;d1;panteler;#saozneg
dihetañ;dihet;d1;déplaire;#saozneg
diheudañ;diheud;d1;désentraver, ôter les entraves à un cheval, désenrayer;#saozneg
diheuzañ;diheuz;d1;ôter les bottes (à qqn);#saozneg
diheñchañ;diheñch;d1;sortir* du chemin, * de la route, (s') égarer, perdre son chemin, sa route, sortir des rails, détourner, dépister, fourvoyer;#saozneg
dihollañ;diholl;d1;#galleg;#saozneg
dihostal;dihost;d1;(s') essoufler, respirer fortement, être essoufflé, haleter, reprendre son souffle, geindre, prononcer;#saozneg
dihouarnañ;dihouarn;d1;(se) déferrer;#saozneg
dihoubañ;dihoub;d1;décoincer, jaillir, sortir de panne;#saozneg
dihuediñ;dihued;d1;(se) divertir;#saozneg
dihuniñ;dihun;d1;(s') éveiller, (se) réveiller, veiller, ne pas dormir;#saozneg
dihuzañ;dihuz;d1;(se) consoler;#saozneg
dihuzienniñ;dihuzienn;d1;#galleg;#saozneg
dijabliñ;dijabl;d1;(se) débarrasser, débiter, délivrer (un endroit de qqc., qqn, de prison), débiter (des prières), se débarrasser de qqn, de qqc;#saozneg
dijaojañ;dijaoj;d1;détonner, jurer (fig.) (GW);#saozneg
dijavediñ;dijaved;d1;(se) démantibuler la mâchoire (en baillant), prononcer, hurler;#saozneg
dijelkennañ;dijelkenn;d1;découper (en tranche), trancher, couper en tranches;#saozneg
dijuniñ;dijun;d1;(petit) déjeuner, prendre le petit déjeuner, déjeuner;#saozneg
dilaezhañ;dilaezh;d1;délaiter, (faire) passer le lait (à ...), élaiter (le beurre), tarir (en plt des bêtes laitières), battre le beurre;#saozneg
